sigun_nm,bizplc_nm,licensg_ymd,refine_road_nm_addr,refine_lotno_addr,refine_zipno,refine_wgs84_lat,refine_wgs84_logt,licensg_rtrcn_ymd,bsn_state_nm,clsbiz_ymd,locplc_faclt_telno_dtls,xcrd_vl,ycrd_vl,parmacy_bsn_ar,apnt_ymd
,신중앙약국,20031208,경기도 고양시 덕양구 중앙로 550,경기도 고양시 덕양구 행신동 950-1 삼일프라자104호,10495,37.6234997,126.8362215,,폐업,20081103,031-973-6630,,,,
,신중앙약국,20031208,경기도 고양시 덕양구 중앙로 550 (행신동),경기도 고양시덕양구 행신동 950번지 1호,10495,37.6234997,126.8362215,,폐업,20081103,,185472.544302625,457917.404793549,,
,신중앙약국,19990602,경기도 고양시 덕양구 중앙로 550 (행신동),경기도 고양시덕양구 행신동 950번지 1호,10495,37.6234997,126.8362215,,폐업,20031206,,185472.544302625,457917.404793549,,
,신중앙약국,20160421,"경기도 군포시 용호2로 63-8, 105호 (당동, 금당빌딩)",경기도 군포시 당동 871번지 3호 금당빌딩 105호,15875,37.3460414,126.9438737,,폐업,20190620,031-395-5300,194954.270904558,427109.560402224,,
,신중앙약국,20081103,"경기도 고양시 덕양구 중앙로 550, 104호 (행신동, 삼일프라자)",경기도 고양시 덕양구 행신동 950번지 1호 삼일프라자 104호,10495,37.6234997,126.8362215,,영업중,,,185472.544302625,457917.404793549,,
,신중앙약국,20120725,"경기도 군포시 용호2로 63-8, 105호 (당동, 금당빌딩)",경기도 군포시 당동 871번지 3호 금당빌딩 105호,15875,37.3460414,126.9438737,,폐업,20140331,031-393-2839,194954.270904558,427109.560402224,,
,신중앙약국,20140331,"경기도 군포시 용호2로 63-8, 105호 (당동, 금당빌딩)",경기도 군포시 당동 871번지 3호,15875,37.3460414,126.9438737,,폐업,20160421,031-395-5300,194954.270904558,427109.560402224,,
,신중앙약국,20190620,"경기도 군포시 용호2로 63-8, 금당빌딩 105호 (당동)",경기도 군포시 당동 871번지 3호 금당빌딩,15875,37.3460414,126.9438737,,영업중,,031-395-5300,194954.270904558,427109.560402224,,
,신지월약국,20130605,경기도 광주시 초월읍 산수로 524,경기도 광주시 초월읍 신월리 446번지 7호,12729,37.4075055,127.3086871,,영업중,,031-769-7420,227257.915712135,433975.529747074,,
,신지월약국,20050107,경기도 광주시 초월읍 산수로 524,경기도 광주시 초월읍 신월리 446번지 7호,12729,37.4075055,127.3086871,,폐업,20130605,031-769-7420,227257.915712135,433975.529747074,,
,신진약국,19741220,경기도 동두천시 평화로 2542 (보산동),경기도 동두천시 보산동 428,11311,37.914672,127.0576295,,폐업,20210521,031-865-3404,,,,
,신진약국,20060102,"경기도 군포시 산본로323번길 13, 102,103호 (산본동, 군포상가)",경기도 군포시 산본동 1142-12군포상가102.103호,15865,37.3588691,126.9327014,,폐업,20071008,031-397-6991,193967.702489414,428537.854722997,,
,신진약국,19970513,"경기도 군포시 산본로323번길 13, 102,103호 (산본동, 군포상가)",경기도 군포시 산본동 1142-12 군포상가 102.103,15865,37.3588691,126.9327014,,폐업,19990706,,193967.702489414,428537.854722997,,
,신진약국,19640208,경기도 의정부시 호국로1309번길 21 (의정부동),경기도 의정부시 의정부1동 220번지 51호,11689,37.7447261,127.0494377,,영업중,,031-846-3453,204286.190483446,471358.61405636,,
,신진약국,19961104,"경기도 군포시 산본로323번길 13, 102,103호 (산본동, 군포상가)",경기도 군포시 산본동 1142-12 군포상가 102.103,15865,37.3588691,126.9327014,,폐업,19970512,,193967.702489414,428537.854722997,,
,신진약국,20071008,"경기도 군포시 산본로323번길 13, 102,103호 (산본동, 군포상가)",경기도 군포시 산본동 1142-12군포상가102.103호,15865,37.3588691,126.9327014,,영업중,,031-397-6991,193967.702489414,428537.854722997,,
,신진약국,19990706,"경기도 군포시 산본로323번길 13, 102,103호 (산본동, 군포상가)",경기도 군포시 산본동 1142-12 군포상가 102.103,15865,37.3588691,126.9327014,,폐업,20011016,,193967.702489414,428537.854722997,,
,신진약국,20161205,경기도 포천시 중앙로 130 (신읍동),경기도 포천시 신읍동 42-9번지,11145,37.8976905,127.2038191,,영업중,,031-353-2545,217855.177723436,488357.034918858,,
,신진약국,20070522,경기도 수원시 권선구 하탑로 52,수원시 권선구 탑동 885-2,16610,37.2690897,126.9773965,,폐업,20090410,031-296-5076,,,,
,신진약국,19800202,경기도 포천시 중앙로 130 (신읍동),경기도 포천시 신읍동 43번지,11145,37.8976905,127.2038191,,폐업,20161204,031-535-2545,217855.177723436,488357.034918858,,
,신진약국,19980410,"경기도 광명시 디지털로 25 (철산동, 청덕빌딩 105호)","경기도 광명시 철산3동 446번지 , 청덕빌딩 105호",14239,37.4740987,126.8701953,,영업중,,02-2688-4059,188447.482628101,441332.592376556,,
,신진약국,20011016,"경기도 군포시 산본로323번길 13, 102,103호 (산본동, 군포상가)",경기도 군포시 산본동 1142-12군포상가102.103호,15865,37.3588691,126.9327014,,폐업,20060102,031-397-6991,193967.702489414,428537.854722997,,
,신진약국,19840406,경기도 평택시 팽성읍 안정로39번길 32,경기도 평택시 팽성읍 안정리 37번지 26호,17983,36.9611007,127.047009,,영업중,,031-691-8145,204116.753755591,384392.485889433,,
,신천그랜드약국,19870506,경기도 시흥시 복지로 55 (대야동),경기도 시흥시 대야동 469번지 6호,14905,37.4443378,126.7894566,,영업중,,031-312-0993,181298.956394933,438042.55917058,,
,신천수약국,20021217,경기도 고양시 덕양구 백양로 71 (화정동),경기도 고양시덕양구 화정동 977번지 1호,10500,37.6321102,126.8335043,,폐업,20021231,,185233.679457592,458873.418565309,,
,신천종로약국,20190823,"경기도 시흥시 복지로 61, 1층 (대야동)",경기도 시흥시 대야동 469번지 1호,14905,37.444835,126.7897119,,영업중,,031-313-3880,181319.858379234,438099.520701505,,
,신천중앙약국,20061011,경기도 시흥시 수인로 3366,경기도 시흥시 신천동 711번지,14910,37.4408674,126.7849563,,폐업,20090112,031-313-0542,,,,
,신천중앙약국,20090112,경기도 시흥시 수인로 3366 (신천동),경기도 시흥시 신천동 711번지,14910,37.4408674,126.7849563,,폐업,20120227,,180900.325295085,437658.771184379,,
,신천중앙약국,20150309,"경기도 시흥시 수인로 3366, 102호 (신천동)",경기도 시흥시 신천동 711번지 102호,14910,37.4408674,126.7849563,,폐업,20180305,031-313-0542,180900.325295085,437658.771184379,,
,신천중앙약국,20120227,"경기도 시흥시 수인로 3366, 1층 (신천동, 삼영아트빌)",경기도 시흥시 신천동 711번지 삼영아트빌 1층,14910,37.4408674,126.7849563,,폐업,20150309,,180900.325295085,437658.771184379,,
,신천중앙약국,20201108,"경기도 시흥시 수인로 3366, 삼영아트빌 1층 (신천동)",경기도 시흥시 신천동 711 삼영아트빌,14910,37.4408674,126.7849563,,영업중,,031-313-0542,180900.325295085,437658.771184379,,
,신천지약국,20091119,"경기도 성남시 수정구 복정로16번길 7, 402호 (복정동)",경기도 성남시수정구 복정동 709번지 10호 2통 402호,13119,37.4545328,127.1281593,,폐업,20100517,031-988-3061,211270.424657744,439159.965595353,,
,신천지약국,19820616,,경기도김포시 하성면마곡리28-3,10012,,,,폐업,20090907,031-988-3061,,,,
,신천지약국,20130805,경기도 김포시 하성면 애기봉로 864,경기도 김포시 하성면 마곡리 613번지 3호,10011,37.7196256,126.6334075,,영업중,,031-988-3061,167623.300706334,468641.380988484,,
,신천지약국,20090907,경기도 김포시 하성면 애기봉로 864,경기도 김포시 하성면 마곡리 613번지 3호,10011,37.7196256,126.6334075,,폐업,20091119,031-988-3061,167623.300706334,468641.380988484,,
,신천지약국,19710107,경기도 성남시 수정구 수정로120번길 7 (수진동),경기도 성남시수정구 수진1동 46,13327,37.4408412,127.1340037,,직권폐업,20180219,,211787.801284911,437640.831999202,,
,신천지약국,20100517,경기도 김포시 하성면 애기봉로 864,경기도 김포시 하성면 마곡리 613번지 3호,10011,37.7196256,126.6334075,,폐업,20110414,031-988-3061,167623.300706334,468641.380988484,,
,신천지약국,20110414,경기도 김포시 하성면 애기봉로 864,경기도 김포시 하성면 마곡리 613번지 3호,10011,37.7196256,126.6334075,,폐업,20130805,031-988-3061,167623.300706334,468641.380988484,,
,신천진약국,19860515,경기도 군포시 금산로 98 (산본동),경기도 군포시 산본동 213-7,15806,37.3707245,126.9369716,,폐업,19970701,,194349.906186646,429847.918678606,,
,신천큰사랑약국,20121105,경기도 시흥시 신천로80번길 2 (신천동),경기도 시흥시 신천동 853-1번지,14950,37.4372342,126.7863134,,영업중,,031-314-8276,181020.82621055,437255.81036359,,
,신천큰사랑약국,20061124,경기도 시흥시 신천로80번길 2 (신천동),경기도 시흥시 신천동 853번지 1호,14950,37.4372342,126.7863134,,폐업,20121105,031-314-8276,181020.82621055,437255.81036359,,
,신천푸른약국,20170215,"경기도 시흥시 수인로 3370, 4층 (신천동)",경기도 시흥시 신천동 712-10번지 4층,14910,37.4410007,126.7846385,,폐업,20190603,031-316-0645,180871.719597185,437674.121162492,,
,신천푸른약국,20131001,"경기도 시흥시 수인로 3370, 4층 (신천동)",경기도 시흥시 신천동 712번지 10호,14910,37.4410007,126.7846385,,폐업,20170215,031-316-0645,180871.719597185,437674.121162492,,
,신천프라임약국,20201231,"경기도 시흥시 포도원로116번길 25, 프라임지식산업센타 1동 1층 118호 (신천동)",경기도 시흥시 신천동 864-4 프라임지식산업센타,14952,37.4337538,126.7891158,,폐업,20210819,031-316-1145,181280.653820889,436857.813363818,,
,신천프라자약국,20030624,경기도 시흥시 수인로 3384,경기도 시흥시 신천동 712번지 9호,14910,37.4415775,126.7831296,,폐업,20110901,031-404-9311,,,,
,신천프라자약국,20180502,"경기도 시흥시 수인로 3372, 신천프라자 (신천동)",경기도 시흥시 신천동 712번지 9호 신천프라자,14910,37.4411251,126.7843434,,영업중,,031-404-9311,180846.323596369,437687.850239716,,
,신천프라자약국,20120313,"경기도 시흥시 수인로 3372, 102호 (신천동)",경기도 시흥시 신천동 712번지 9호 102호,14910,37.4411251,126.7843434,,폐업,20120614,,180846.323596369,437687.850239716,,
,신천프라자약국,20120614,"경기도 시흥시 수인로 3372 (신천동, 102호(일부))",경기도 시흥시 신천동 712번지 9호 102호(일부),14910,37.4411251,126.7843434,,폐업,20160823,031-404-9311,180846.323596369,437687.850239716,,
,신천프라자약국,20110901,"경기도 시흥시 수인로 3372, 102호 (신천동)",경기도 시흥시 신천동 712-9 102호,14910,37.4411251,126.7843434,,폐업,20120313,,180846.323596369,437687.850239716,,
,신천프라자약국,20160823,"경기도 시흥시 수인로 3372 (신천동, 신천프라자)",경기도 시흥시 신천동 712-9번지 신천프라자,14910,37.4411251,126.7843434,,폐업,20180502,031-404-9311,180846.323596369,437687.850239716,,
,신천햇빛약국,20260317,"경기도 시흥시 수인로 3370, 주신빌딩 1층 일부호 (신천동)",경기도 시흥시 신천동 712-10 주신빌딩,14910,37.4410007,126.7846385,,영업중,,031-312-8836,180871.719597185,437674.121162492,,
,신촌약국,20100105,"경기도 의왕시 경수대로 248, 3호 (고천동)",경기도 의왕시 고천동 294번지 3호,16061,37.3486855,126.974113,,폐업,20240425,,197640.519874328,427397.101974218,,
,신촌약국,20070112,경기도 의왕시 경수대로 248,경기도 의왕시 고천동 294-3,16061,37.3486855,126.974113,,폐업,20100105,,,,,
,신태안약국,20050720,"경기도 화성시 병점구 효행로 990, 비젼월드 108호 (진안동)",경기도 화성시 병점구 진안동 512번지 1호 비젼월드,18401,37.2112132,127.0363667,,폐업,20260108,031-231-1016,203164.820809131,412147.458999303,,
,신태평양약국,20040902,경기도 안산시 단원구 원초로 24 (원곡동),"경기도 안산시 단원구 원곡동 828-5 벽산아파트상가107,108호",15381,37.3287809,126.8012581,,영업중,,031-411-8987,182169.919379283,425193.791087347,,
,신통약국,20160720,경기도 수원시 팔달구 정조로 874 (북수동),경기도 수원시 팔달구 북수동 166번지,16253,37.2860094,127.0156922,,폐업,20170515,031-257-3106,201318.432647032,420449.150588097,,
,신통약국,20170515,경기도 수원시 팔달구 정조로 874 (북수동),경기도 수원시 팔달구 북수동 166번지,16253,37.2860094,127.0156922,,영업중,,,201318.432647032,420449.150588097,,
,신통한약국,20060810,"경기도 남양주시 진접읍 내각1로 67, 108,109호",경기도 남양주시 진접읍 내각리 740-1,12071,37.7042339,127.1642612,,영업중,,031-575-3840,214397.809537716,466883.488037992,,
,신평화약국,19920616,경기도 고양시 덕양구 혜음로 40 (고양동),경기도 고양시덕양구 고양동 141번지,10274,37.7041253,126.9022868,,폐업,19940801,,191318.007262733,466856.1333271,,
,신평화약국,20090324,"경기도 안산시 단원구 광덕대로 168, 408(좌측일부)호 (고잔동, 신화타운)",경기도 안산시 단원구 고잔동 771번지 신화타운408호(좌측일부),15470,37.3112667,126.8308175,,폐업,20090611,,184933.093702504,423266.254566763,,
,신평화약국,20071126,경기도 성남시 수정구 성남대로 1528 (복정동),경기도 성남시 수정구 복정동 643번지 1호,13113,37.4662552,127.1267669,,폐업,20120910,031-755-3827,211144.297831581,440461.584986882,,
,신하나로약국,20110307,경기도 남양주시 오남읍 진건오남로 698,경기도 남양주시 오남읍 오남리 133번지 10호,12037,37.6947445,127.2126705,,폐업,20140210,,218737.894810277,465820.44841259,,
,신하나로약국,20081001,경기도 남양주시 오남읍 진건오남로 698,경기도 남양주시 오남읍 오남리 133-10,12037,37.6949982,127.2131799,,폐업,20110307,031-574-0033,,,,
,신하온누리약국,20071030,경기도 이천시 부발읍 경충대로 2257,경기도 이천시 부발읍 신하리 394번지 34호 1층 1호,17328,37.2603163,127.4757871,,영업중,,031-638-8708,242134.393172037,417704.731453657,,
,신한겨레약국,20210810,"경기도 시흥시 옥구상가2길 4, 1층 118호 (정왕동, 로얄타운)",경기도 시흥시 정왕동 1861-4번지 로얄타운 1층 118호,15040,37.3539162,126.7239961,,영업중,,070-7554-5445,175472.915781436,428022.928984483,,
,신한겨례약국,20101028,"경기도 시흥시 옥구상가2길 4, 118호 (정왕동, 로얄빌딩)",경기도 시흥시 정왕3동 1861번지 4호 로얄빌딩 118,15040,37.3539162,126.7239961,,폐업,20120701,,175472.915781436,428022.928984483,,
,신한겨례약국,20120702,"경기도 시흥시 옥구상가2길 4, 118호 (정왕동, 로얄빌딩)",경기도 시흥시 정왕동 1861번지 4호,15040,37.3539162,126.7239961,,폐업,20210816,070-7554-5445,175472.915781436,428022.928984483,,
,신한독 약국,20180302,"경기도 광명시 디지털로 19, 서림빌딩 (철산동)",경기도 광명시 철산동 426번지 서림빌딩,14240,37.47406,126.8696867,,폐업,20190614,02-2685-9777,188403.235849449,441325.837932445,,
