bizplc_nm,licensg_ymd,bsn_state_div,bsn_state_nm,clsbiz_ymd,locplc_faclt_telno_dtls,locplc_ar_info,roadnm_zipno,refine_road_nm_addr,refine_lotno_addr,refine_zipno,refine_wgs84_lat,refine_wgs84_logt,bizcond_div_nm_info,xcrd_vl,ycrd_vl,stockrs_idntfy_id,right_wk_pehs_have_id
가나양한방동물병원,20061004,0002,폐업,20081113,031-402-4060,0,,"경기도 안산시 단원구 중앙대로 899, 112호 (고잔동,롯데프라자)",경기도 안산시 단원구 고잔동 537-4 롯데프라자 112호,15360,37.3172923375,126.8363957778,,185430.424306732,423951.686644527,,000
허브 동물병원,20160502,0002,폐업,20210901,,11.12,15253,"경기도 안산시 단원구 선부로 244, 103호 (와동)",경기도 안산시 단원구 와동 759-3번지 103호,15253,37.3412334643,126.8221862891,,184173.030683856,426593.197389552,,000
쿨펫동물병원,20070126,0002,폐업,20110131,031-401-7200,40.74,,"경기도 안산시 단원구 광덕대로 175 (고잔동,홈에버 3층)",경기도 안산시 단원구 고잔동 707-2 홈에버 3층,15471,37.3119141209,126.8289385051,,184766.070784522,423338.223688148,,000
다사랑동물병원,20070706,0002,폐업,20140428,031-501-7533,81.6,,경기도 안산시 상록구 샘골로 150 (본오동),경기도 안산시 상록구 본오동 872-18,15538,37.2972135978,126.8633802679,,187818.803949306,421700.847574067,,000
해피동물병원,20070803,0002,폐업,20081002,031-415-1013,26.8,,경기도 안산시 상록구 석호로 262-1 (본오동),경기도 안산시 상록구 본오동 890-1,15552,37.2934707888,126.8596548038,,187485.229461506,421286.052578819,,000
준동물병원,20080110,0002,폐업,20151021,031-403-4082,15,,"경기도 안산시 단원구 광덕대로 145 (고잔동,강희오피스텔 106호)",경기도 안산시 단원구 고잔동 717 강희오피스텔 106호,15476,37.3095076881,126.8289824632,,184769.49756348,423072.669991559,,000
애견마을동물병원,20080221,0002,폐업,20090218,031-403-1268,16,,경기도 안산시 단원구 선부로 199 (선부동),경기도 안산시 단원구 선부동 1087-29,15217,37.3418351782,126.8171006035,,183723.11,426659.055,,000
윤동물병원,20080411,0002,폐업,20130723,031-409-2145,0,,경기도 안산시 상록구 상록수로 28 (본오동),경기도 안산시 상록구 본오동 877-8,15532,37.3021150741,126.8630004458,,187781.607816964,422247.184696796,,000
가나24시동물병원,20081118,0002,폐업,20130115,031-402-4061,19850,15360,경기도 안산시 단원구 중앙대로 899 (고잔동),경기도 안산시 단원구 고잔동 537-4 롯데프라자 1층,15360,37.3172923375,126.8363957778,,185430.424306732,423951.686644527,,000
애견마을 동물병원,20090314,0002,폐업,20090623,031-403-1268,365.94,,경기도 안산시 단원구 선부로 199,경기도 안산시 단원구 선부동 1087-29   동진프라자 1층,15217,37.3418351782,126.8171006035,,,,,000
단원종합동물병원,20090722,0002,폐업,20150204,,53.9,15374,경기도 안산시 단원구 원선로 57 (원곡동),경기도 안산시 단원구 원곡동 826-11,15374,37.3297841139,126.7986640157,,182083.644265124,425330.453019512,,000
애견마을동물병원,20100108,0002,폐업,20130401,031-403-1268,0,,"경기도 안산시 단원구 선부로 199 (선부동,동진프라자 1층)",경기도 안산시 단원구 선부동 1087-29 동진프라자 1층,15217,37.3418351782,126.8171006035,,183723.11,426659.055,,000
Juicy동물병원,20100604,0002,폐업,20110131,031-410-9759,17,,"경기도 안산시 단원구 광덕대로 145 (고잔동,강희그랜드빌 102호)",경기도 안산시 단원구 고잔동 717 강희그랜드빌 102호,15476,37.3095076881,126.8289824632,,184769.49756348,423072.669991559,,000
쥬시동물병원,20110210,0002,폐업,20111013,031-410-9759,17,,"경기도 안산시 단원구 광덕대로 145, 102호 (고잔동,강희그랜드빌 1층)",경기도 안산시 단원구 고잔동 717 강희그랜드빌 1층 102호,15476,37.3095076881,126.8289824632,,184769.49756348,423072.669991559,,000
이리온 for 몰리스,20120504,0002,폐업,20130228,,0,15402,경기도 안산시 단원구 중앙대로 397 (신길동),경기도 안산시 단원구 신길동 1687,15402,37.3311715243,126.7849927694,,180873.786214121,425492.088360076,,L00
쿨펫동물병원 안산홈플러스 고잔점,20120529,0002,폐업,20181221,031-401-7200,0,15471,경기도 안산시 단원구 광덕대로 175 (고잔동),경기도 안산시 단원구 고잔동 707-2,15471,37.3119141209,126.8289385051,,184766.070784522,423338.223688148,,000
이레동물병원,20030903,0002,폐업,20051213,031-865-2704,93.42,,경기도 동두천시 큰시장로 37 (생연동),경기도 동두천시 생연동 693-10,11334,37.9002808707,127.053529932,,204640.04471308,488627.008483066,,000
애견동물병원,20031008,0002,폐업,20040319,031-857-6456,29.95,,경기도 동두천시 평화로 2442 (생연동),경기도 동두천시 생연동 482-47 4통5반,11314,37.9057156176,127.0582860701,,205053.733615321,489230.633833764,,000
인다임,20010720,0002,폐업,20080901,,0,,경기도 고양시 일산동구 강석로 17,경기도 고양시 일산동구 백석동 1292,10447,37.6447906724,126.7870413811,,181135.546954599,460291.390714828,,000
수,20010725,0002,폐업,20190129,,0,,경기도 고양시 덕양구 지도로 43,경기도 고양시 덕양구 토당동 389-20,10510,37.6209718131,126.8243571773,,,,,000
베스트,20010820,0002,폐업,20040813,,0,,경기도 고양시 일산서구 중앙로 1470,경기도 고양시 일산서구 주엽동 17,10379,37.6722015115,126.7580679758,,178529.136791301,463365.623578833,,000
Dr.dog 동물병원,20011005,0002,폐업,20200228,,0,10406,경기도 고양시 일산동구 일산로394번길 5-9 (정발산동),경기도 고양시 일산동구 정발산동 1294-5,10406,37.6706401792,126.7810225333,,180615.175512432,463159.896161075,,000
고양,20020118,0002,폐업,20060803,,0,,경기도 고양시 덕양구 동헌로 461,경기도 고양시 덕양구 고양동 176-8,10272,37.7070133311,126.9030351161,,191377.795948003,467184.538671194,,000
고양,20020218,0002,폐업,20060803,,0,,경기도 고양시 덕양구 동헌로 461,경기도 고양시 덕양구 고양동 176-8,10272,37.7070133311,126.9030351161,,,,,000
희망애견동물병원,19970616,0002,폐업,20050901,,0,,,경기도 안성시 인지동 416-2,,,,,,,,000
(주)팜스코 질병검진센터,20020810,0002,폐업,20091210,031-677-5770,0,,경기도 안성시 미양면 제2공단4길 33,경기도 안성시 미양면 계륵리 273-4,17599,36.9785904388,127.2566209658,,222730.659666535,386320.724332746,,L00
베스프동물병원,20041124,0002,폐업,20180320,031-675-2213,144,,경기도 안성시 강변로74번길 27 (도기동),경기도 안성시 도기동 218-3,17596,36.9994328927,127.2707604817,,224025.645454983,388675.111279068,,000
김갑수 동물병원,20050720,0002,폐업,20140201,,52.5,,경기도 안성시 일죽면 원설로 1042,경기도 안성시 일죽면 고은리 47-4,17525,37.1348211641,127.4467905319,,239609.327515254,403821.901063891,,000
행복한동물병원,20060413,0002,폐업,20191015,031-677-8275,70.98,,경기도 안성시 중앙로419번길 6 (영동),경기도 안성시 영동 437-1,17590,37.0069470713,127.2734579939,,224270.214861653,389517.697038572,,000
펫프렌즈동물병원,20061004,0002,폐업,20070625,031-618-7533,24.89,,,경기도 안성시 공도읍 양기리 산 2-13,17558,,,,,,,000
펫프랜즈동물병원,20120704,0002,폐업,20130122,,82.6,17558,"경기도 안성시 공도읍 서동대로 4478, 2층 (롯데마트)",경기도 안성시 공도읍 양기리 306 31통9반 롯데마트 2층,17558,37.0078825813,127.1994840903,,217695.637116434,389592.895375219,,000
케이엠클리닉,20080328,0002,폐업,20090608,031-672-2255,16.5,,경기도 안성시 보개원삼로 115 (가사동),경기도 안성시 가사동 24-28,17585,37.0138499991,127.2869266982,,225466.021727874,390284.09921398,,000
제이넥스솔루션센터,20080714,0002,폐업,20100701,,47.04,,경기도 안성시 삼죽면 두둘기길 34,경기도 안성시 삼죽면 덕산리 262-0002,17513,37.0765080063,127.3749871756,,233272.928184023,397262.22933977,,000
발라드동물병원 (출장전문동물병원),20080930,0002,폐업,20221220,031-672-7831,164.26,17529,경기도 안성시 일죽면 서동대로 7381-8,경기도 안성시 일죽면 송천리 458,17529,37.0893334702,127.4667161565,,241426.756832809,398710.772714351,,L00
굿모닝동물병원,20081030,0002,폐업,20100114,031-677-2422,75.2,,경기도 안성시 강변남로 52 (도기동),경기도 안성시 도기동 241,17596,37.0007896885,127.2731728083,,224246.405767762,388817.625445462,,000
제네틱스동물병원,20110125,0002,폐업,20130816,,1380,17595,경기도 안성시 안성맞춤대로 763 (계동),경기도 안성시 계동 203-17 10호,17595,36.9831712647,127.2663371621,,223648.232236297,386869.902457025,,000
한별클리닉 동물병원,20110212,0002,폐업,20120830,,167.03,,경기도 안성시 삼죽면 두둘기길 34,경기도 안성시 삼죽면 덕산리 262-2,17513,37.0765080063,127.3749871756,,233272.928184023,397262.22933977,,000
죽산동물병원,20110607,0002,폐업,20160311,031-676-6655,102.66,,경기도 안성시 죽산면 죽주로 282,경기도 안성시 죽산면 죽산리 120-1,17519,37.0759651295,127.4264126138,,237846.805001879,397220.134629626,,000
안성팜랜드 동물병원,20120409,0002,폐업,20220719,031-8053-7991,180,,경기도 안성시 공도읍 대신두길 28,경기도 안성시 공도읍 신두리 363-5,17558,36.9920854229,127.1944105932,,217304.277413754,387905.81649626,,000
플러스 동물병원,20120529,0002,폐업,20141013,031-656-8047,44.4,,경기도 안성시 공도읍 공도4로 817-2,경기도 안성시 공도읍 만정리,,,,,,,,000
성심동물약품병원,20140306,0002,폐업,20191225,031-677-9958,187,17516,경기도 안성시 삼죽면 서동대로 6294,경기도 안성시 삼죽면 진촌리 406-5,17516,37.0544482452,127.3651934986,,232424.703554496,394815.558709818,,000
다사랑동물병원,20140516,0002,폐업,20160422,031-676-7948,163.05,17578,경기도 안성시 중앙로 252 (석정동),경기도 안성시 석정동 145-8,17578,37.0129447665,127.2568149658,,222784.636058901,390176.235845527,,000
하나동물병원,20180223,0002,폐업,20210421,031-677-5396,297.6,17519,경기도 안성시 죽산면 죽주로 265,경기도 안성시 죽산면 죽산리 476-2,17519,37.075621434,127.4245791754,,237683.424421947,397187.548994516,,000
초원가축병원(출장전문),20190918,0002,폐업,20201023,,28.87,17552,"경기도 안성시 원곡면 벚꽃길 73, 상가동동 108호 (산수화아파트)",경기도 안성시 원곡면 반제리 743 산수화아파트,17552,37.003534697,127.15219437,,213476.789597377,389139.291533902,,000
이룸동물병원(출장전문),20200310,0002,폐업,20230331,,1380,17595,"경기도 안성시 안성맞춤대로 763, 113호 (계동)",경기도 안성시 계동 203-17,17595,36.9831712647,127.2663371621,,223648.232236297,386869.902457025,,000
웰니스동물병원,20200924,0002,폐업,20230106,031-8029-5080,54.23,17563,"경기도 안성시 공도읍 서동대로 3930-39, 스타필드 안성 1층 1142호",경기도 안성시 공도읍 진사리 354 스타필드 안성,17563,36.9945235041,127.1471670216,,213062.918998049,388093.036705258,,000
마스터동물병원 (출장전문동물병원),20210506,0002,폐업,20230509,031-676-3828,39,17585,경기도 안성시 보개원삼로 162 (가사동),경기도 안성시 가사동 11-6,17585,37.01755849,127.28892858,,225636.929385566,390694.334531817,,000
한마음동물의료원,20230323,0002,폐업,20240221,031-657-7778,130.16,17562,"경기도 안성시 공도읍 공도로 116-16, 101호",경기도 안성시 공도읍 승두리 60-10 101호,17562,36.9993033473,127.1731290886,,215339.631567845,388643.656065943,,000
김포종합동물병원,20021220,0002,폐업,20041230,,0,,,경기도 김포시 감정동 513,,37.6235255848,126.6970009042,,173180.956018297,457953.336487612,,000
Pet in Park 동물병원,20021230,0002,폐업,20050926,,0,,,경기도 김포시 사우동 407-19,10110,37.6141240603,126.7250278141,,175652.656540511,456907.538277207,,000
우리종합동물병원,20041209,0002,폐업,20071217,,0,,,경기도 김포시 장기동 404-10,,,,,,,,000
우리 동물병원,20050127,0002,폐업,20050923,,0,,,경기도 김포시 장기동 1315,,,,,,,,000
마이팻,20020220,0002,폐업,20040306,,0,,경기도 고양시 일산서구 일현로 32,경기도 고양시 일산서구 탄현동 1574-4,10343,37.6900113283,126.7623366533,,,,,000
행복이 가득한 동물종합병원,20020429,0002,폐업,20070330,,0,,경기도 고양시 덕양구 화정로 53,경기도 고양시 덕양구 화정동 969-1,10497,37.6352288909,126.8319237237,,185093.23232828,459216.214287851,,000
호수,20020523,0002,폐업,20040306,,0,,경기도 고양시 일산동구 강송로125번길 59-8,경기도 고양시 일산동구 백석동 1201-2,10420,37.6480774032,126.7835525789,,,,,000
신원당 종합 동물병원,20020601,0002,폐업,20130926,,0,,경기도 고양시 덕양구 호국로790번길 88,경기도 고양시 덕양구 성사동 706-4,10464,37.6544568764,126.8404013748,,185847.301970352,461353.37237947,,000
봉일천동물종합병원,20030624,0002,폐업,20050319,02-2690-0327,0,,,경기도 파주시 조리읍 봉일천리 154,10937,,,,,,,000
구일산건국,20020711,0002,폐업,20081209,,0,,경기도 고양시 일산서구 고양대로 692,경기도 고양시 일산서구 일산동 643-3,10353,37.683631601,126.7727542485,,,,,000
Dr.해리엇,20020720,0002,폐업,20050905,,0,,경기도 고양시 일산동구 일산로 251,경기도 고양시 일산동구 마두동 753,10416,37.6582318117,126.7874343753,,181174.98133946,461782.707180181,,000
화정에덴,20020803,0002,폐업,20030519,,0,,경기도 고양시 덕양구 화중로138번길 5-9,경기도 고양시 덕양구 화정동 893-3,10477,37.6399931232,126.8328444933,,,,,000
행복한,20030120,0002,폐업,20050322,,0,,,경기도 고양시 일산동구 장항동 702-4,,,,,,,,000
세브란스,20030123,0002,폐업,20060605,,0,,경기도 고양시 일산서구 일현로 48,경기도 고양시 일산서구 탄현동 1573-5,10343,37.6912696849,126.7632202251,,179054.660565285,465462.149809784,,000
동물의 왕국,20030127,0002,폐업,20170228,031-967-5432,0,,경기도 고양시 덕양구 화중로151번길 3,경기도 고양시 덕양구 화정동 913 1층,10476,37.6404679184,126.8323301922,,185130.603873449,459802.213009822,,000
더베츠동물병원,20030901,0002,폐업,20070711,,0,,경기도 고양시 일산동구 고봉로 32-6,경기도 고양시 일산동구 장항동 736 엔트리윈프라자 108호,10364,37.664560405,126.7656045619,,179250.27,462489.56,,000
라페스타 동물병원,20031006,0002,폐업,20061117,031-922-2043,0,,경기도 고양시 일산동구 무궁화로 20-11,경기도 고양시 일산동구 장항동 761,10401,37.6618144398,126.7675476974,,179402.901067853,462211.337473083,,000
하노버 동물병원(대화분원),20031215,0002,폐업,20071213,,0,,경기도 고양시 일산서구 대화로 115,경기도 고양시 일산서구 대화동 1463-1,10218,37.6697008144,126.7334760172,,176414.62406784,463073.660918079,,000
화정에덴동물병원,20030605,0002,폐업,20080703,,0,,경기도 고양시 덕양구 화중로138번길 5-9,경기도 고양시 덕양구 화정동 893-3,10477,37.6399931232,126.8328444933,,,,,000
쿨펫 동물병원,20040315,0002,폐업,20050901,,0,,경기도 고양시 덕양구 화중로 66,경기도 고양시 덕양구 화정동 982 롯데마그넷 2층,10500,37.6329529662,126.8311167607,,185024.681774615,458969.125315118,,000
