sigun_nm,medchek_inst_nm,medchek_inst_detail_telno_dtls,medchek_rom_detail_telno_dtls,medchek_rom_detail_faxno_dtls,refine_road_nm_addr,refine_lotno_addr,refine_zipno,genrl_medchek_div_nm,orcvt_medchek_div_nm,infant_medchek_div_nm,stcan_medchek_div_nm,cocan_medchek_div_nm,cvccan_medchek_div_nm,brstcan_medchek_div_nm,lican_medchek_div_nm,refine_wgs84_lat,refine_wgs84_logt
시흥시,샘치과의원,031-498-5485,031-498-5485,031-498-2003,경기도 시흥시 군서마을로 46-1,경기도 시흥시 정왕동 1211-7번지 2층,15052,없음,내원,없음,없음,없음,없음,없음,없음,37.3458799553,126.7469073738
시흥시,샤인치과의원,031-499-2804,031-499-2804,031-499-2803,경기도 시흥시 서울대학로278번길 43-13,경기도 시흥시 배곧동 200-1번지 303호(일부)~305호,15011,없음,내원,없음,없음,없음,없음,없음,없음,37.3692258093,126.7301741831
시흥시,서울감동치과의원,031-504-2750,031-504-2750,031-504-2859,경기도 시흥시 목감우회로 39,경기도 시흥시 목감동 403-1번지 목감시티프라자 3층 301호,14985,없음,내원,없음,없음,없음,없음,없음,없음,37.3819082861,126.8602929025
시흥시,서울더좋은치과의원,031-311-3877,031-311-3877,031-311-3878,경기도 시흥시 대은로 86,경기도 시흥시 은행동 535번지 다이아몬드빌딩 2층 201~202호,14917,없음,내원,없음,없음,없음,없음,없음,없음,37.4444607127,126.7979567293
시흥시,서울드림치과의원,031-435-4428,031-435-4428,031-435-4429,경기도 시흥시 월곶중앙로70번길 3,경기도 시흥시 월곶동 1010-4번지 풍림프라자,14964,없음,내원,없음,없음,없음,없음,없음,없음,37.3896123363,126.7381671017
시흥시,서울라이프치과의원,031-316-2879,031-316-2879,031-316-2880,경기도 시흥시 은계번영길 9,경기도 시흥시 은행동 646-4번지 골드웨이 5층 512~514호,14922,없음,내원,없음,없음,없음,없음,없음,없음,37.4375240428,126.8016387672
시흥시,서울미소치과의원,031-503-3377,031-503-3377,031-503-3367,경기도 시흥시 목감남서로 9-7,경기도 시흥시 조남동 659번지 더드림 303~304호,14988,없음,내원,없음,없음,없음,없음,없음,없음,37.3775973944,126.851587277
시흥시,서울바른정치과의원,031-404-2804,031-404-2804,031-404-2805,경기도 시흥시 은계번영길 19,경기도 시흥시 은행동 646-8번지 은계 디스퀘어큐브 3층 303~304호,14922,없음,내원,없음,없음,없음,없음,없음,없음,37.4372709361,126.8030427925
시흥시,서울보스톤치과의원,031-311-2875,031-311-2875,031-432-1875,경기도 시흥시 중심상가3길 10,경기도 시흥시 정왕동 1737-1번지 3층,15066,없음,내원,없음,없음,없음,없음,없음,없음,37.3453380158,126.7368872854
시흥시,서울삼성내과의원,031-431-7117,031-431-7117,031-431-7112,경기도 시흥시 배곧3로 96,경기도 시흥시 배곧동 199-1번지 M-플러스 411호~412호,15011,내원,없음,없음,내원,내원,내원,없음,내원,37.3697764139,126.7302927867
시흥시,서울삼성치과의원,031-495-2875,031-495-2875,031-495-2876,경기도 시흥시 도일로135번길 4,경기도 시흥시 거모동 1754-5번지 빅타운 201호,15070,없음,내원,없음,없음,없음,없음,없음,없음,37.342598571,126.7846021993
시흥시,서울수현치과의원,031-498-2820,031-498-2820,031-499-2820,경기도 시흥시 배곧4로 32-19,경기도 시흥시 배곧동 128번지 3층 307호,15010,없음,내원,없음,없음,없음,없음,없음,없음,37.377285375,126.7262402995
시흥시,서울스마트치과의원,031-311-2850,031-311-2850,031-311-2850,경기도 시흥시 장현장곡로 2,경기도 시흥시 장곡동 932-2번지 3층 303~305호,14996,없음,내원,없음,없음,없음,없음,없음,없음,37.3788529681,126.789306839
시흥시,서울안녕내과의원,031-316-8857,031-316-8857,031-316-8858,경기도 시흥시 월곶중앙로58번길 5-6,경기도 시흥시 월곶동 1008번지 시흥 월곶역 블루밍더마크 2층 214~220호,14966,내원,없음,없음,내원,내원,내원,내원,내원,37.3892864167,126.7393452427
시흥시,서울예은치과의원,031-403-7528,031-403-7528,031-403-7527,경기도 시흥시 서울대학로264번길 26-16,경기도 시흥시 배곧동 224-1번지 해든메디컬센터 5층 505호~507호,15011,없음,내원,없음,없음,없음,없음,없음,없음,37.3669339731,126.7256690253
시흥시,서울웃는아이소아치과의원,031-313-2877,031-313-2877,031-319-2879,경기도 시흥시 중심상가3길 10,경기도 시흥시 정왕동 1737-1번지 4층 402~403호,15066,없음,내원,없음,없음,없음,없음,없음,없음,37.3453380158,126.7368872854
시흥시,서울윈치과의원,031-319-3321,031-319-3321,031-319-3398,경기도 시흥시 배곧3로 86,경기도 시흥시 배곧동 194-2번지 센터프라자Ⅱ 402호,15011,없음,내원,없음,없음,없음,없음,없음,없음,37.3702222869,126.7295541408
시흥시,서울이음치과의원,031-8042-2875,031-8042-2875,031-8042-2874,경기도 시흥시 은계로 353,경기도 시흥시 대야동 645번지 3층 301~302호,14907,없음,내원,없음,없음,없음,없음,없음,없음,37.4503080231,126.7945103518
시흥시,서울이편한필치과의원,031-491-7582,031-491-7582,031-492-7582,경기도 시흥시 도일로124번길 2,경기도 시흥시 거모동 1656-8번지 2층 201~202호,15069,없음,내원,없음,없음,없음,없음,없음,없음,37.3413519491,126.7841511593
시흥시,서울진외과의원,031-313-7579,031-313-7579,031-313-7576,경기도 시흥시 은계로 347,경기도 시흥시 대야동 646번지 3층 303A~306A호,14907,내원,없음,없음,내원,내원,없음,없음,없음,37.4500045475,126.795010654
시흥시,서울치과의원,031-314-2835,031-314-2835,031-624-2835,경기도 시흥시 삼미시장4길 12,경기도 시흥시 신천동 740-5번지 2층,14948,없음,내원,없음,없음,없음,없음,없음,없음,37.4396324656,126.7834420743
시흥시,서울치과의원,031-433-3633,031-433-3633,031-498-2833,경기도 시흥시 정왕대로 174,경기도 시흥시 정왕동 1726-1번지 광개토빌딩 1층 302호,15036,없음,내원,없음,없음,없음,없음,없음,없음,37.3481553901,126.7334942325
시흥시,서울탑치과의원,031-313-2835,031-313-2835,031-316-2835,경기도 시흥시 복지로 3,경기도 시흥시 신천동 709-6번지 유암빌딩 4층 401호,14910,없음,내원,없음,없음,없음,없음,없음,없음,37.4403112699,126.7868834018
시흥시,성모베스트내과의원,031-315-2121,031-315-2121,031-315-2131,경기도 시흥시 장곡로37번길 16,경기도 시흥시 장곡동 817-3번지 형제빌딩 2층,15002,내원,없음,없음,내원,내원,내원,내원,내원,37.3780842626,126.784400804
시흥시,세종내과의원,031-431-2343,031-431-2343,031-431-2344,경기도 시흥시 함송로 24,"경기도 시흥시 정왕동 1882-4번지 세종프라자 303,304호",15020,내원,없음,없음,내원,없음,없음,없음,내원,37.3632151301,126.7303936899
시흥시,세종소아청소년과의원,031-433-0353,031-433-0353,031-433-0352,경기도 시흥시 함송로 24,경기도 시흥시 정왕동 1882-4번지 세종프라자 306호,15020,없음,없음,내원,없음,없음,없음,없음,없음,37.3632151301,126.7303936899
시흥시,세화주니어치과의원,031-313-2175,031-313-2175,031-313-2174,경기도 시흥시 대은로 83,경기도 시흥시 대야동 574번지 루비프라자 301호,14914,없음,내원,없음,없음,없음,없음,없음,없음,37.4449448662,126.7975226165
시흥시,소망치과의원,031-318-2873,031-318-2873,031-318-2873,경기도 시흥시 대은로 80,경기도 시흥시 은행동 536-3번지 하이런빌딩 301호,14917,없음,내원,없음,없음,없음,없음,없음,없음,37.4442501877,126.7974160629
시흥시,속사랑내과의원,031-496-8737,031-496-8737,031-496-8736,경기도 시흥시 정왕대로 56,경기도 시흥시 정왕동 1861-1번지 세종월드빌딩 2층 203호,15040,내원,없음,없음,내원,내원,없음,없음,내원,37.3545138727,126.7230302519
시흥시,송지연소아청소년과의원,031-494-8681,031-494-8681,031-494-5250,경기도 시흥시 군자로 514,경기도 시흥시 거모동 1742-5번지 거모프라자 302호,15070,없음,없음,내원,없음,없음,없음,없음,없음,37.3443304026,126.7848002767
시흥시,수치과의원,031-311-2879,031-311-2879,031-311-2979,경기도 시흥시 은행로 92,경기도 시흥시 은행동 547-7번지 평안교회 202호,14916,없음,내원,없음,없음,없음,없음,없음,없음,37.4397256236,126.7974583677
시흥시,스마일치과의원,031-314-8038,031-314-8038,031-314-8039,경기도 시흥시 수인로3395번길 14,경기도 시흥시 신천동 746-23번지 2층,14948,없음,내원,없음,없음,없음,없음,없음,없음,37.4403754905,126.7811176134
시흥시,시카고모아치과의원,031-313-2275,031-313-2275,031-313-2274,경기도 시흥시 대은로 81,경기도 시흥시 대야동 573-2번지 모비딕빌딩 7층,14914,없음,내원,없음,없음,없음,없음,없음,없음,37.4447000348,126.7972761971
시흥시,시카고치과의원,031-433-2275,031-433-2275,031-433-2276,경기도 시흥시 서울대학로264번길 44-4,경기도 시흥시 배곧동 231번지 에스프라자 2층 208호~210호,15011,없음,내원,없음,없음,없음,없음,없음,없음,37.3671759068,126.7282075179
시흥시,시화박산부인과의원,031-319-7862,031-319-7861,031-319-7873,경기도 시흥시 정왕대로 184,경기도 시흥시 정왕동 1726-4번지 한성타운 3층,15036,없음,없음,없음,없음,없음,내원,없음,없음,37.3474673039,126.7344157414
시흥시,시화성모의원,031-434-1119,031-434-1119,031-434-1121,경기도 시흥시 중심상가로 47,"경기도 시흥시 정왕동 1859-18번지 2,3층",15040,내원,없음,없음,내원,없음,없음,없음,없음,37.3524624534,126.7235933656
시흥시,시화센타치과의원,031-434-2828,031-434-2828,031-434-2825,경기도 시흥시 중심상가2길 12-2,경기도 시흥시 정왕동 1736-2번지 우성프라자 3층 302호,15066,없음,내원,없음,없음,없음,없음,없음,없음,37.3455426947,126.7364787738
시흥시,시화윤내과의원,031-431-4073,031-431-4073,031-431-4074,경기도 시흥시 옥구상가2길 3,경기도 시흥시 정왕동 1861-6번지 뉴스타프라자 306호,15040,내원,없음,없음,내원,없음,없음,없음,내원,37.3536757588,126.7244277101
시흥시,시흥공단치과의원,031-434-7528,031-434-7528,031-434-7529,경기도 시흥시 산기대학로 105,경기도 시흥시 정왕동 2166-1번지 (정왕동 한성스포츠센타) 1층,15081,없음,내원,없음,없음,없음,없음,없음,없음,37.3479730957,126.7221379802
시흥시,시흥내과의원,031-313-7800,031-313-7800,031-311-0708,경기도 시흥시 수인로 3366,경기도 시흥시 신천동 711번지 삼영아트빌 302호,14910,내원,없음,없음,내원,내원,없음,내원,내원,37.4408674826,126.7849563842
시흥시,시흥드림항유외과의원,031-316-5553,031-316-5553,031-316-5554,경기도 시흥시 능곡번영길 30,경기도 시흥시 능곡동 898-5번지 6층 607~609호,14999,내원,없음,없음,내원,내원,없음,내원,내원,37.3702036074,126.8066452799
시흥시,시흥본치과의원,031-311-2872,031-311-2872,031-311-2873,경기도 시흥시 은행로 149,경기도 시흥시 은행동 530-3번지,14917,없음,내원,없음,없음,없음,없음,없음,없음,37.4444053361,126.7992573088
시흥시,시흥사과나무치과의원,031-315-2845,031-315-2845,031-315-2846,경기도 시흥시 대은로 90,경기도 시흥시 은행동 532-1번지 4층 401~403호,14917,없음,내원,없음,없음,없음,없음,없음,없음,37.4446885904,126.7983841873
시흥시,시흥샛별소아치과치과의원,031-315-5275,031-315-5275,031-315-5276,경기도 시흥시 승지로59번길 12,경기도 시흥시 능곡동 722번지 시티타워 2층 208~209호,14995,없음,내원,없음,없음,없음,없음,없음,없음,37.3688925451,126.8090289918
시흥시,시흥시보건소정왕보건지소,031-310-5901,031-310-5926,031-310-5949,경기도 시흥시 정왕대로233번길 19,경기도 시흥시 정왕동 1799-5번지,15055,없음,없음,내원,없음,없음,없음,없음,없음,37.346720069,126.7401474512
시흥시,시흥양심치과의원,031-311-2870,031-311-2870,031-312-2872,경기도 시흥시 삼미시장1길 19,경기도 시흥시 신천동 738-2번지 늘푸른교회 A동 3층 302호,14948,없음,내원,없음,없음,없음,없음,없음,없음,37.4405908634,126.7839303247
시흥시,시흥우리치과의원,031-312-2875,031-315-2853,031-624-7275,경기도 시흥시 시청로 61,경기도 시흥시 장현동 540번지 새재마을대동아파트 상가동 201호,14998,없음,내원,없음,없음,없음,없음,없음,없음,37.379900869,126.8002758789
시흥시,시흥장곡역치과의원,031-314-2842,031-314-2842,031-315-2842,경기도 시흥시 황고개로 530,경기도 시흥시 장곡동 932-5번지 3층 302~303호,14996,없음,내원,없음,없음,없음,없음,없음,없음,37.3782036814,126.7892564912
시흥시,시흥조아치과의원,031-318-9916,031-318-9916,031-318-9914,경기도 시흥시 은행로 86,경기도 시흥시 은행동 547-4번지 경동프라자 302호,14916,없음,내원,없음,없음,없음,없음,없음,없음,37.4392911141,126.7971459146
시흥시,시흥치과의원,031-314-2828,031-314-2828,070-4758-9701,경기도 시흥시 삼미시장1길 17,경기도 시흥시 신천동 737번지,14948,없음,내원,없음,없음,없음,없음,없음,없음,37.4404130671,126.7843389729
시흥시,시흥퍼스트치과의원,031-431-2804,031-431-2804,070-7545-2804,경기도 시흥시 능곡번영길 30,경기도 시흥시 능곡동 898-5번지 4층 407~409호,14999,없음,내원,없음,없음,없음,없음,없음,없음,37.3702036074,126.8066452799
시흥시,시흥햇살좋은치과의원,031-404-3255,031-404-3255,031-404-3256,경기도 시흥시 비둘기공원로 28,경기도 시흥시 대야동 542번지 4층,14912,없음,내원,없음,없음,없음,없음,없음,없음,37.4430368253,126.7919559438
시흥시,시흥희망의료복지 사회적협동조합 희망의원,031-315-2580,031-315-2580,031-905-0396,경기도 시흥시 은행로167번길 6,"경기도 시흥시 대야동 579-3번지 청송빌딩 401호, 402(일부)호",14914,내원,없음,내원,내원,없음,없음,없음,내원,37.4456507069,126.79799083
시흥시,시흥희망의료복지 사회적협동조합 희망치과의원,031-311-9124,031-311-9124,031-905-0396,경기도 시흥시 은행로167번길 6,"경기도 시흥시 대야동 579-3번지 청송빌딩 402(일부)호, 403(일부)호",14914,없음,내원,없음,없음,없음,없음,없음,없음,37.4456507069,126.79799083
시흥시,신성철소아과의원,031-311-4265,031-311-4265,031-318-0356,경기도 시흥시 비둘기공원7길 18,경기도 시흥시 대야동 562-1번지 하나골드 3층,14908,없음,없음,내원,없음,없음,없음,없음,없음,37.444422726,126.793095982
시흥시,신천서울치과의원,031-404-2875,031-404-2875,031-404-2872,경기도 시흥시 신천로80번길 2,경기도 시흥시 신천동 853-1번지 신천메디칼센타 4층 401호,14950,없음,내원,없음,없음,없음,없음,없음,없음,37.4372342006,126.7863134992
시흥시,심플란트치과의원,031-430-2875,031-430-2828,031-430-2804,경기도 시흥시 공단1대로 244,경기도 시흥시 정왕동 1367-1번지 지원센터 205호,15103,없음,내원+출장,없음,없음,없음,없음,없음,없음,37.3347248053,126.7265416247
