bizplc_nm,licensg_ymd,licensg_rtrcn_ymd,bsn_state_div,bsn_state_nm,clsbiz_ymd,locplc_faclt_telno_dtls,roadnm_zipno,refine_road_nm_addr,refine_lotno_addr,refine_zipno,refine_wgs84_lat,refine_wgs84_logt,bizcond_div_nm_info,xcrd_vl,ycrd_vl,cultur_phstrn_indutype_nm,plvtinst_div_nm,insrnc_join_yn,buldng_tot_ar,mber_recrut_tot_psncnt,detls_indutype_nm
대명스크린골프존,20100511,,35,직권말소,20230301,,,"경기도 군포시 군포로641번길 3 (금정동,1,2층)","경기도 군포시 금정동 772 1,2층",435824,37.3627762715,126.946912194,,195226.97812209,428972.646860551,골프연습장업,사립,,,,
스카이골프연습장,20110728,,35,직권말소,20230301,,,"경기도 군포시 용호1로16번길 6 (당동,천수프라자 3층)",경기도 군포시 당동 973-5 천수프라자 3층,435010,37.344034621,126.9388306334,,194510.566585844,426890.884147664,골프연습장업,사립,,,,
나이스스크린골프,20080723,,35,직권말소,20230301,031-393-7337,,"경기도 군포시 용호1로2번길 3 (당동,4층)",경기도 군포시 당동 974-10 4층,435010,37.3434305577,126.9388012591,,194501.997411203,426826.083491396,골프연습장업,사립,,,,
서현 사이언스 골프,20061222,,35,직권말소,20180515,031-701-6621,13589,"경기도 성남시 분당구 중앙공원로40번길 42, 지하1층 (서현동, 우성종합상가)",경기도 성남시 분당구 서현동 94-3 우성종합상가 지하1층,13589,37.3781816137,127.1323770093,,211634.947468641,430700.43371996,골프연습장업,사립,,,,
신해 SG 스크린 골프 다산점,20190125,,35,직권말소,,031-554-0753,12248,"경기도 남양주시 다산중앙로123번길 21-7, 신해센트럴타워 9층 906,907,909호 (다산동)","경기도 남양주시 다산동 3671-2 신해센트럴타워 9층 906,907,909호",12248,37.6228428959,127.1517431622,,213320.238102867,457856.294638115,골프연습장업,사립,Y,,,
청담골프존,20111212,,35,직권말소,20231228,,12018,경기도 남양주시 진접읍 금강로 1777,경기도 남양주시 진접읍 팔야리 815-2,472868,37.7467196718,127.2020699395,,217736.377216478,471600.593622682,골프연습장업,사립,,,,
웰스골프연습장,20081217,,35,직권말소,20230301,,,"경기도 군포시 산본로323번길 16-31, 801,802호 (산본동)","경기도 군포시 산본동 1136 801,802호",435805,37.3601049323,126.9310209343,,193818.644472441,428674.509397562,골프연습장업,사립,,,,
J 골프,20130304,,35,직권말소,20231228,,12066,"경기도 남양주시 진접읍 해밀예당1로 30-9, 901호 (폴리프라자)",경기도 남양주시 진접읍 금곡리 1081-4 폴리프라자 901호,472861,37.7116326997,127.186771498,,216400.288550951,467703.684139824,골프연습장업,사립,,,,
로드랜드스크린,20130710,,35,직권말소,20220926,031-716-2449,13636,"경기도 성남시 분당구 성남대로 69, 101~104호 (구미동, 로드랜드EZ타워)",경기도 성남시 분당구 구미동 153 로드랜드EZ타워 101~104호,463870,37.342175336,127.1083361872,,209525.101691839,426681.891264912,골프연습장업,사립,,25943.0,,
지앤지,20080429,,35,직권말소,20140924,031-872-0707,,경기도 의정부시 장곡로 54 (장암동),경기도 의정부시 장암동 135-34 열림빌딩 3층,480030,37.709331888,127.0520005559,,204501.145381897,467447.533839176,골프연습장업,사립,,,,
평촌 골프연습장,20020808,,35,직권말소,20201216,031-422-1872,14064,"경기도 안양시 동안구 흥안대로414번길 20, B01호 (평촌동, 영풍아파트상가)",경기도 안양시 동안구 평촌동 130-1 영풍상가 지층 상가1호,14064,37.3907371703,126.9746441025,,197681.743669435,432070.947662385,골프연습장업,사립,,,,
일번가스크린골프존,20090624,,35,직권말소,20160913,,14001,"경기도 안양시 만안구 병목안로 2, 지하2층 B201호 (안양동)",경기도 안양시 만안구 안양동 782-68 지하2층,430837,37.3999275156,126.9198736463,,192836.175503657,433096.961985795,골프연습장업,사립,,,,
우정골프랜드실내,20000322,,35,직권말소,20190809,,,경기도 고양시 덕양구 중앙로558번길 16-16 (행신동),경기도 고양시 덕양구 행신동 948-2,412836,37.6236556204,126.8366847691,,185515.691945731,457935.37011506,골프연습장업,사립,,,,
탄현골프연습장,20010713,,35,직권말소,20171211,,10244,"경기도 고양시 일산서구 탄중로233번길 25 (탄현동, 양우프라자)",경기도 고양시 일산서구 탄현동 1490-1 지하1층,10244,37.6946221015,126.7703897026,,179668.975,465821.96,골프연습장업,사립,,,,
노블클래스,20021024,,35,직권말소,20080916,,,경기도 부천시 원미구 소향로 35  (상동),경기도 부천시 원미구 상동 546-10,420864,37.5038366639,126.7516027245,,177966.007189501,444652.71759164,골프연습장업,사립,0,371.0,,
나이스 스크린골프,20140204,,35,직권말소,20190809,070-4139-6779,10266,"경기도 고양시 덕양구 동헌로1번길 4, 2층 (관산동)",경기도 고양시 덕양구 관산동 687-56 2층,412804,37.7050367457,126.8579229016,,187405.351680316,466969.039074785,골프연습장업,사립,,,,
X스크린골프,20080627,,35,직권말소,20171211,031-925-0755,10237,"경기도 고양시 일산서구 덕이로 20, 나동 202호 (덕이동, 양우씨네플렉스)",경기도 고양시 일산서구 덕이동 219-8 양우시네플렉스 나동 202호,10237,37.6898689971,126.7568938899,,178490.412882641,465282.119224464,골프연습장업,사립,,4858.0,,
백마골프스쿨,20080923,,35,직권말소,20180305,,,"경기도 고양시 일산동구 일산로 236, 비101호 (마두동)",경기도 고양시 일산동구 마두동 723-2 비101호,410810,37.6573655138,126.7887577585,,181291.43,461685.665,골프연습장업,사립,,,,
레이크스크린골프,20081216,,35,직권말소,20180320,031-901-7778,,"경기도 고양시 일산동구 중앙로1261번길 77, 604, 606호 (장항동,한신메트로폴리스)","경기도 고양시 일산동구 장항동 864-2 한신메트로폴리스 604, 606호",410837,37.6572135804,126.7697922897,,179617.369579689,461673.375689469,골프연습장업,사립,,,,
KPGA 골프연습장,20031231,,35,직권말소,20170727,,10374,"경기도 고양시 일산서구 강선로 187, B101호 (일산동, 후곡마을10단지아파트 제주상가)",경기도 고양시 일산서구 일산동 1074 후곡10단지 제주상가 B101호,,,,,179629.035738696,464213.216085856,골프연습장업,사립,,477.0,,
낙원스포랜드,20070109,,35,직권말소,20100326,032-344-8250,,경기도 부천시 소사구 소사로 236,경기도 부천시 소사구 소사본동 126-0 5층,422807,37.479313146,126.7959455767,,181890.389181523,441938.248901024,골프연습장업,사립,,7205.0,,
더존스크린골프,20070111,,35,직권말소,20170203,032-611-3322,,"경기도 부천시 소사구 경인로 124, 601호 (송내동,송산빌딩)",경기도 부천시 소사구 송내동 381 송산빌딩 601호,422819,37.4838278295,126.7690513351,,179502.069195281,442429.852195029,골프연습장업,사립,,2110.0,,
PGA 스크린골프클럽,20070112,,35,직권말소,20170502,,14544,"경기도 부천시 원미구 상동로 69, 605호 (상동, 새롬프라자)",경기도 부천시 원미구 상동 544-11 새롬프라자605호,420864,37.5037687162,126.7522596034,,178022.823328285,444644.745702961,골프연습장업,사립,,,,
스카이 스크린골프,20070430,,35,직권말소,20180710,,14534,"경기도 부천시 원미구 신흥로 240, 2층 (중동)",경기도 부천시 원미구 중동 1061-6 2층,420849,37.5049897432,126.7760860159,,180132.698051622,444778.4052607,골프연습장업,사립,,,,
대성스크린골프,20080424,,35,직권말소,20170502,,14544,"경기도 부천시 원미구 길주로 80, 504호 (상동, 로얄타워)",경기도 부천시 원미구 상동 544-1 로얄타워 504호,420864,37.5052672037,126.7511924527,,177930.616705223,444812.126349876,골프연습장업,사립,,,,
청죽스크린골프,20080710,,35,직권말소,20170502,,14544,"경기도 부천시 원미구 소향로 31, 302~303호 (상동, 청죽타워)","경기도 부천시 원미구 상동 546-9 청죽타워 302,303호",420864,37.5038801512,126.7513533863,,177942.649607435,444656.622825178,골프연습장업,사립,,241.0,,
에이스골프존,20081223,,35,직권말소,20170502,,14544,"경기도 부천시 원미구 상동로 87, 209~210호 (상동)","경기도 부천시 원미구 상동 544-4 209,210호",420864,37.5052029115,126.7524263231,,178038.654941912,444806.206937757,골프연습장업,사립,,258.0,,
하안골프클럽,20051206,,35,직권말소,20120418,,,경기도 광명시 오리로 639 (하안동),경기도 광명시 하안동 322 한솔빌딩 지하1층,423851,37.4583648528,126.8777108157,,189110.577484467,439585.429288293,골프연습장업,사립,,,,
청송골프스쿨,20060208,,35,직권말소,20150508,,,경기도 광명시 도덕로 56 (광명동),"경기도 광명시 광명동 732 중앙하이츠아파트 상가 304,305호",423710,37.4689361042,126.853886395,,187107.678115243,440768.477220721,골프연습장업,사립,,,,
광명N골프스쿨,20060306,,35,직권말소,20160215,02-2617-1550,14219,경기도 광명시 광명로 942 (광명동),경기도 광명시 광명동 102-1,423806,37.4826134067,126.85622305,,187214.54861357,442284.651098616,골프연습장업,사립,,,,
PGA실내골프연습장,20020416,,35,직권말소,20160719,,,"경기도 의왕시 왕곡로 16, 201호 (왕곡동,의왕프라자)",경기도 의왕시 왕곡동 594 의왕프라자 201호,437020,37.3467298154,126.9761928103,,197821.695018014,427188.858362438,골프연습장업,사립,,,,
JGA 골프 아카데미,20190522,,35,직권말소,,,12285,"경기도 남양주시 다산순환로 350, KB골든타워 10층 1001호 (다산동)",경기도 남양주시 다산동 6053 KB골든타워 10층 1001호,12285,37.625629676,127.1553678766,,213646.133935776,458169.71770629,골프연습장업,사립,,,,
골퍼모 골프존,20090608,,35,직권말소,20230301,,,,경기도 군포시 산본동 1146 4층 401호,435822,37.3613957542,126.9276686093,,193390.306538517,428855.170012922,골프연습장업,사립,,,,
센스골프아카데미,20090630,,35,직권말소,20230301,,,"경기도 군포시 군포로 512 (당동,4층)",경기도 군포시 당동 776-13 4층,435815,37.3521053085,126.9452742431,,195080.772454037,427787.68938873,골프연습장업,사립,,,,
스윙스크린골프,20100323,,35,직권말소,20230301,,,"경기도 군포시 금당로 59-4 (당동,1,2층)","경기도 군포시 당동 947-7 1,2층",435818,37.3533056002,126.93984559,,194607.747285766,427916.551420707,골프연습장업,사립,,,,
PAR실내골프연습장,20040101,,35,직권말소,20080916,,,경기도 부천시 원미구 원미로 179  (원미동),경기도 부천시 원미구 원미동 6-6,420837,37.4985537164,126.7923823641,,181563.479822966,444061.911299573,골프연습장업,사립,0,,,
그린골프연습장,20040604,,35,직권말소,20180710,,14538,"경기도 부천시 원미구 길주로 199, 굿모닝프라자 601호 (중동)",경기도 부천시 원미구 중동 1033-3 굿모닝프라자 601호,14538,37.5050456251,126.764703583,,179110.78,444788.2605,골프연습장업,사립,,,,
시네마스크린골프,20090605,,35,직권말소,20160829,031-334-7207,17051,"경기도 용인시 처인구 금령로 86 (김량장동,12층(1201호, 1202호) 용인시네마1번가)","경기도 용인시 처인구 김량장동 301-3 12층(1201호, 1202호) 용인시네마1번가",449020,37.235083647,127.2058223717,,218209.54169655,414813.228004699,골프연습장업,사립,,,,
필드인골프연습장,20100201,,35,직권말소,20190315,,10387,"경기도 고양시 일산서구 강성로 143, B1층 (주엽동, 웅진빌딩)",경기도 고양시 일산서구 주엽동 19-1 웅진빌딩 B1호,10387,37.6715732965,126.7599338663,,178752.025,463268.81,골프연습장업,사립,,,,
라임골프,20100503,,35,직권말소,20150506,031-924-5556,,"경기도 고양시 일산서구 송포로 35, B123호 (대화동,대륙종합상가)",경기도 고양시 일산서구 대화동 1464-7 대륙종합상가 B123호,411410,37.6696305734,126.7323768636,,176315.238339257,463055.262580882,골프연습장업,사립,,,,
S골프피팅센터,20100517,,35,직권말소,20190315,031-921-9272,10339,"경기도 고양시 일산서구 고봉로 317, 201호 (일산동)",경기도 고양시 일산서구 일산동 573 201호,10339,37.6875067131,126.7770602722,,180268.401484211,465036.886425374,골프연습장업,사립,,,,
골프인,20090714,,35,직권말소,20200615,070-7799-0761,16889,"경기도 용인시 수지구 죽전로 150 (죽전동,단대프라자3   304호)",경기도 용인시 수지구 죽전동 1328-2 단대프라자3   304호,448161,37.323928954,127.1243003864,,210937.177963499,424668.560749493,골프연습장업,사립,,,,
정윤골프아카데미,20090929,,35,직권말소,20200615,031-889-6978,16875,"경기도 용인시 수지구 현암로 81, 402호 (죽전동,멘포스타401)",경기도 용인시 수지구 죽전동 1174-1 멘포스타401 402호,448161,37.3317610223,127.118357688,,210419.688909424,425533.086521088,골프연습장업,사립,,,,
아탑휘트니스,20091022,,35,직권말소,20200619,031-8006-2442,17006,"경기도 용인시 기흥구 동백중앙로 283 (중동,A204호, A205호, A206호, A207호, A208호)","경기도 용인시 기흥구 중동 829 A204호, A205호, A206호, A207호, A208호",446527,37.2776789103,127.1539939153,,213551.03723886,419536.014279104,골프연습장업,사립,Y,,,
해비치스크린골프,20030214,,35,직권말소,20200413,,16704,"경기도 수원시 영통구 봉영로 1612, 4층 (영통동)",경기도 수원시 영통구 영통동 996-4,16704,37.2545081228,127.074983256,,206586.493721295,416951.858130707,골프연습장업,사립,,,,
동신골프스쿨,20030214,,35,직권말소,20200804,,,경기도 수원시 영통구 영통로 460 (영통동),경기도 수원시 영통구 영통동 956-2,443809,37.260145057,127.0758763339,,206734.7920394,417510.302482905,골프연습장업,사립,,,,
코리아나골프스쿨,20030214,,35,직권말소,20180620,,,경기도 수원시 팔달구 효원로291번길 53 (인계동),경기도 수원시 팔달구 인계동 1120-5,442835,37.263739012,127.0343984066,,202979.339690065,417977.794376656,골프연습장업,사립,,162.0,,
T&T스포츠,20030219,,35,직권말소,20190717,,,경기도 수원시 영통구 효원로 393 (매탄동),경기도 수원시 영통구 매탄동 1267-5,443848,37.2591188639,127.0447004326,,203881.964444371,417467.082644757,골프연습장업,사립,,,,
성일휘트니스,20030219,,35,직권말소,20210203,,,경기도 수원시 영통구 인계로 239 (매탄동),경기도 수원시 영통구 매탄동 810-4,443370,37.2653231638,127.0430615799,,203838.574103305,418153.47148742,골프연습장업,사립,,,,
로얄골프스쿨,20030418,,35,직권말소,20190826,,,경기도 수원시 장안구 덕영대로535번길 38 (천천동),경기도 수원시 장안구 천천동 524-3,440330,37.2971720172,126.9824037742,,198369.132871261,421688.986137766,골프연습장업,사립,,,,
동원센츄럴휘트니스클럽,20030725,,35,직권말소,20190808,,,경기도 수원시 영통구 태장로 62 (망포동),경기도 수원시 영통구 망포동 651-1,443400,37.2389684775,127.0530744198,,204636.863509082,415224.258948661,골프연습장업,사립,,,,
