인허가일자,사업장명,통합영업상태명,영업상태명,폐업일자,소재지시설전화번호,소재지면적,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,업태구분명정보,X좌표값,Y좌표값,위생업태명,건물지상층수,건물지하층수,사용시작지상층수,사용끝지상층수,사용시작지하층수,사용끝지하층수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부
19890809,현대세탁소,폐업,폐업,19920107,,1.00,,경기도 시흥시 대야동 343-16,14906,37.4493717185,126.7916814316,일반세탁업,181492.8137453960,438604.6905436700,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19890828,현대세탁소,폐업,폐업,20070403,031-492-5195,1.00,,경기도 시흥시 거모동 1517-4,,,,일반세탁업,,,일반세탁업,,,,,,,,,,,,,,,,N
19890918,현대세탁소,폐업,폐업,20010915,031-691-2315,1.00,경기도 시흥시 포도원로 54-54,경기도 시흥시 신천동 485-2,14953,37.4318429771,126.7772318759,일반세탁업,180216.6604938290,436686.8451635640,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19970922,현대컴퓨터크리닝,폐업,폐업,19990723,02-686-8600,1.00,경기도 시흥시 매화로 143,경기도 시흥시 도창동 65-0 에이스상가203호,14942,37.4088930306,126.8179726037,일반세탁업,183758.0886650690,434203.8485741940,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19880627,현진세탁,폐업,폐업,19920103,,1.00,,경기도 시흥시 대야동 349-1,14906,,,일반세탁업,,,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19920129,현진세탁소,폐업,폐업,19921217,031-692-6756,1.00,경기도 시흥시 복지로99번길 13-1,경기도 시흥시 대야동 441-2,14906,37.4487004818,126.7909755123,일반세탁업,181434.4610377100,438526.0853375980,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19930202,현진세탁소,폐업,폐업,20010915,,1.00,경기도 시흥시 복지로93번길 16-1,경기도 시흥시 대야동 441-7,14906,37.4488248329,126.7906690888,일반세탁업,181407.5633306230,438541.0749953240,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19880627,협신사,폐업,폐업,19901119,,1.00,,경기도 시흥시 대야동 109-37,14900,,,일반세탁업,,,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19890809,형제세탁소,폐업,폐업,19981114,,1.00,경기도 시흥시 대야로23번길 1,경기도 시흥시 대야동 472-5,14905,37.4455371553,126.7895470146,일반세탁업,181307.4145827180,438174.2950463840,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19991022,형제세탁소,폐업,폐업,20030930,031-697-7737,1.00,,경기도 시흥시 장곡동 820 연성2지구숲속마을(아)상가204호,,,,일반세탁업,,,일반세탁업,,,,,,,,,,,,,,,,N
20040924,형제세탁소,폐업,폐업,20190920,031-317-7737,21.42,경기도 시흥시 장곡로 71 (장곡동),경기도 시흥시 장곡동 807 숲속마을 아파트 주상가동,15002,37.3794232534,126.7807623494,일반세탁업,180568.7127747960,430740.6704052580,일반세탁업,,,2,2,,,,,,,,,,,,N
19970813,형통컴퓨터세탁,영업/정상,영업,,,23.43,"경기도 시흥시 복지로71번길 25-1 (대야동, 1층)",경기도 시흥시 대야동 465-1 1층,14905,37.4467070465,126.7877384202,일반세탁업,181147.3923584060,438305.7257633610,일반세탁업,,,,,,,,,,,,,,,,N
20040721,혜성세탁,폐업,폐업,20120222,031-311-9677,28.40,경기도 시흥시 수인로3394번길 9,경기도 시흥시 신천동 716-11,14904,37.4425915864,126.7823964411,일반세탁업,180672.7909735380,437851.0759721540,일반세탁업,,,,,,,,,,,,,,,,N
20010716,혜성세탁소,폐업,폐업,20240111,,33.00,경기도 시흥시 신천6길 48 (신천동),경기도 시흥시 신천동 815-22,14947,37.4374744725,126.7769064272,일반세탁업,180186.3876800580,437282.6117951740,일반세탁업,,,,,,,,,,,,,,,,N
20020906,혜성세탁소,폐업,폐업,20040715,031-311-9677,.00,경기도 시흥시 수인로3394번길 9,경기도 시흥시 신천동 716-11,14904,37.4425915864,126.7823964411,일반세탁업,180672.7909735380,437851.0759721540,일반세탁업,,,,,,,,,,,,,,,,N
20010516,호반세탁소,영업/정상,영업,,031-497-3663,21.30,"경기도 시흥시 배곧4로 106-25, 1145동 1층 101호 (정왕동, 호반베르디움 센트로하임아파트)",경기도 시흥시 정왕동 2503 호반베르디움 센트로하임아파트,15010,37.3704292592,126.7322738132,일반세탁업,176361.1152019920,429850.0814054000,일반세탁업,,,,,,,,,,,,,,,,N
20040319,호반세탁소,영업/정상,영업,,031-498-1275,32.00,"경기도 시흥시 서울대학로 328, 상가1동 201호 (정왕동, 호반더프라임)",경기도 시흥시 정왕동 2501 호반더프라임 상가동 201호,15010,37.3719477129,126.7287572112,일반세탁업,175969.6982039730,430137.3911352720,일반세탁업,,,,,,,,,,,,,,,,N
20200422,호수명품세탁,영업/정상,영업,,,34.32,"경기도 시흥시 목감남서로 92-12, 103호 (산현동, 호수품애)",경기도 시흥시 산현동 514 호수품애,14989,37.3739415941,126.8440967215,일반세탁업,186062.4085326620,430256.5262747700,일반세탁업,0,0,0,0,0,0,,,,,1,0,0,2,,N
19890309,화경세탁소,폐업,폐업,20221005,031-692-0542,13.20,경기도 시흥시 복지로43번길 22-2 (대야동),경기도 시흥시 대야동 486-9,14909,37.4443487092,126.7867772537,일반세탁업,181061.5013618770,438043.5466180290,일반세탁업,,,,,,,,,,,,,,,,N
19990625,화성세탁소,폐업,폐업,20010516,031-498-7440,1.00,경기도 시흥시 역전로 375-10,경기도 시흥시 정왕동 1874-2 화성A상가204호,15023,37.3582739193,126.7342946902,일반세탁업,176363.7617201110,428582.2772386480,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20041228,화성세탁소,폐업,폐업,20171229,031-498-7440,23.01,경기도 시흥시 역전로 375-8 (정왕동),경기도 시흥시 정왕동 1874-2 화성상가 204호,15023,37.3582739193,126.7342946902,일반세탁업,176363.7617201110,428582.2772386480,일반세탁업,,,,,,,,,,,,,,,,N
19990424,화성세탁소,폐업,폐업,19990517,031-426-2691,1.00,,경기도 시흥시 정왕동 1874-1,15023,37.3603889207,126.7337989281,일반세탁업,176394.9205736680,428711.6765068540,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20010516,화성세탁소,폐업,폐업,20041227,031-498-7440,1.00,경기도 시흥시 역전로 375-10,경기도 시흥시 정왕동 1874-2 화성(아)상가204,15023,37.3582739193,126.7342946902,일반세탁업,176363.7617201110,428582.2772386480,일반세탁업,,,,,,,,,,,,,,,,N
19980206,화성세탁소,폐업,폐업,19981128,,1.00,,경기도 시흥시 정왕동 0-0 시화지구58-6-12화성A상가204,15119,,,일반세탁업,,,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19930727,화이트드라이크리닝,폐업,폐업,20010515,031-694-7859,1.00,경기도 시흥시 수인로3395번길 35,경기도 시흥시 신천동 378-2,14948,37.4385377911,126.7812934492,일반세탁업,180575.2544278150,437404.9452135290,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20080312,화이트서비스,폐업,폐업,20151202,031-475-1903,167.28,경기도 시흥시 수인로2431번길 8 (논곡동),경기도 시흥시 논곡동 286-3,14982,37.3956304053,126.8559171019,일반세탁업,187170.9870277640,432622.0002249380,일반세탁업,,,,,,,,,,,,,,,,N
20010515,화이트세탁소,폐업,폐업,20201228,,48.17,"경기도 시흥시 신천2길 18-1 (신천동,1층)",경기도 시흥시 신천동 753-10 1층,14948,37.4392355131,126.7804163607,일반세탁업,180497.4270816430,437477.3120806030,일반세탁업,,,,,,,,,,,,,,,,N
20120326,화이트슈즈케어,폐업,폐업,20180716,031-434-0887,52.80,"경기도 시흥시 정왕천로355번길 46-1, 1층 (정왕동)",경기도 시흥시 정왕동 1595-9 1층호,15057,37.3430228220,126.7441134993,운동화전문세탁업,177254.5000000000,426807.6000000000,운동화전문세탁업,,,,,,,,,,,,,,,,N
19880706,황제세탁소,영업/정상,영업,,031-403-4143,38.10,경기도 시흥시 동서로 1095-1 (논곡동),경기도 시흥시 논곡동 160-29,14984,37.3868476858,126.8602735302,일반세탁업,187528.0735823030,431661.7853979460,일반세탁업,,,,,,,,,,,,,,,,N
20050617,회복세탁,폐업,폐업,,031-313-6278,24.40,경기도 시흥시 검바위2로 45-1,경기도 시흥시 은행동 260-2 1층,14920,37.4331751324,126.7963440656,일반세탁업,181904.3797255030,436802.3336905770,일반세탁업,,,,,,,,,,,,,,,,N
20051213,희망세탁,폐업,폐업,20090702,031-431-7137,27.45,경기도 시흥시 큰솔로 42-1,경기도 시흥시 정왕동 1395,15060,37.3412665457,126.7528464994,일반세탁업,178028.8367454990,426611.1044450240,일반세탁업,,,,,,,,,,,,,,,,N
20090709,희망세탁,영업/정상,영업,,031-431-7137,27.45,"경기도 시흥시 큰솔로 42-1 (정왕동,103호)",경기도 시흥시 정왕동 1395-0 103호,15060,37.3412665457,126.7528464994,일반세탁업,178028.8367454990,426611.1044450240,일반세탁업,0,0,0,0,0,0,,,,,0,,,0,,N
20050805,희망세탁소,폐업,폐업,20120601,031-480-8110,46.80,경기도 시흥시 수인로2421번길 8,경기도 시흥시 논곡동 242-1 1층,14982,37.3941002432,126.8563143058,일반세탁업,187204.0959579860,432455.1132711690,일반세탁업,,,,,,,,,,,,,,,,N
20031107,희망세탁소,폐업,폐업,20051010,031-498-3283,27.57,경기도 시흥시 다솜마을2길 35,경기도 시흥시 정왕동 1811-7 102호,15054,37.3501320766,126.7437147955,일반세탁업,177222.2469313230,427595.8870714650,일반세탁업,,,,,,,,,,,,,,,,N
19970109,희주세탁소,영업/정상,영업,,,18.60,경기도 시흥시 신천8길 19 (신천동),경기도 시흥시 신천동 827-2 상아(아)상가 106호,14947,37.4363410727,126.7787598290,일반세탁업,180367.9575724850,437130.2038074950,일반세탁업,0,0,0,0,0,0,,,,,0,,,0,,N
20151208,힐링세탁소,영업/정상,영업,,031-313-2800,29.50,"경기도 시흥시 시흥대로 1133 (신천동, 휴먼시아상가 103호)",경기도 시흥시 신천동 946,14950,37.4371797542,126.7907451038,일반세탁업,181388.9084095360,437165.2524809370,일반세탁업,0,0,,,,,,,,,3,0,0,0,,N
