indutype_nm,cmpnm_nm,signgu_nm,emd_nm,roadnm_addr,lotno_addr,detail_addr,rprs_telno_info,opr_hr_info,sat_opr_hr,sun_opr_hr,restday_info,image_nm,dat_crtr_ymd,refine_wgs84_lat,refine_wgs84_logt
동물위탁관리업,놀다가개,수원시 권선구,권선동,"경기도 수원시 권선구 세권로 175, 2층 (권선동)",경기도 수원시 권선구 권선동 1057-12,,031-547-9636,카페/유치원10:00~20:00 애견호텔: 00:00~24:00,카페/유치원10:00~20:00 애견호텔: 00:00~24:00,카페/유치원10:00~20:00 애견호텔: 00:00~24:00,카페/유치원 정기휴무,323101260028_1.jpeg,20221205,37.2560513962,127.0233944601
동물미용업,코코앤몽펫카페,고양시 덕양구,삼송동,경기 고양시 덕양구 고양대로 1760 5층 코코앤몽,경기도 고양시 덕양구 삼송동 347-1,5층,02-302-6607,12:00~21:00,10:00~21:00,10:00~21:00,연중무휴,313110170037_1.jpeg,20221115,37.6457219354,126.8766724661
동물미용업,부스럭(BUSRUK),고양시 일산동구,장항동,경기도 고양시 일산동구 무궁화로 32-34 라페스타C 1층 109호,경기도 고양시 일산동구 장항동 764,1층,0507-1322-0078,11:00~21:00,11:00~21:00,11:00~21:00,월요일,313110359015_1.jpeg,20221108,37.6613265499,126.7688109747
동물미용업,24시 해든동물의료센터,양주시,광사동,경기도 양주시 부흥로 1938 오션타워 2층 (광사동),경기도 양주시 광사동 652-1,2층,031-848-9111,10:00~22:00,10:00~22:00,10:00~22:00,연중무휴,313126052001_1.jpeg,20221205,37.7949277108,127.0781419351
동물위탁관리업,독스하트 구리,구리시,인창동,경기 구리시 동구릉로200번길 7 2층,경기도 구리시 인창동 31-13,2층,031-551-5353,09:00~19:00,09:00~19:00,09:00~19:00,연중무휴,,,37.616880621,127.1382982743
동물위탁관리업,퍼피글랫,화성시,오산동,경기도 화성시 동탄대로 537 라스플로레스 D동 503호,경기도 화성시 오산동 1019,5층,031-8043-0272,09:00~21:00,09:00~21:00,09:00~21:00,수요일,323124070091_1.jpeg,20221103,37.2022258061,127.0979268967
동물미용업,임옥빈 그루밍,고양시 일산동구,장항동,경기도 고양시 일산동구 무궁화로 7-45 양우로데오 시티플러스 113호,경기도 고양시 일산동구 장항동 746-1,1층,0507-1364-1516,11:00~19:00,11:00~19:00,11:00~19:00,수요일,313110359033_1.jpeg,20221107,37.6634699813,126.7641867159
동물위탁관리업,뭉스독,수원시 권선구,금곡동,"경기도 수원시 권선구 금곡로 5-6, 지하1층 (금곡동)",경기도 수원시 권선구 금곡동 779-8 지하1층,,070-8834-1133,10:00~20:00,10:00~20:00,10:00~20:00,연중무휴,323101265012_1.jpeg,20221205,37.268488915,126.9386924941
동물미용업,애몽,김포시,운양동,경기도 김포시 김포한강1로 250 골든타임 137호 애몽,경기도 김포시 운양동 1307-3번지,,0507-1349-0767,10:00~18:00,,,,313123060021_1.jpeg,20221020,37.6533137531,126.6849205271
동물미용업,누리애견미용,하남시,신장동,경기도 하남시 대청로50 백송한신아파트 상가동,경기도 하남시 신장동 528-5번지,,***-****-****,11:00~22:00,11:00~22:00,11:00~22:00,,,,37.540077319,127.2179287048
동물미용업,나봄,수원시 권선구,구운동,경기도 수원시 권선구 구운로85번길 1 1층나의봄(나봄),경기도 수원시 권선구 구운동 469,,031-204-8458,09:00~20:00,09:00~20:00,09:00~20:00,매주 월요일,313101257012_1.jpeg,20221205,37.2811845682,126.9729135512
동물미용업,그루밍 캐나다,고양시 일산동구,백석동,경기도 고양시 일산동구 강촌로26번길 7-1,경기도 고양시 일산동구 백석동 1411-8,1층,***-****-****,10:00~21:00,10:00~21:00,10:00~21:00,연중무휴,313110361004_1.jpeg,20221108,37.646447246,126.7793174501
동물위탁관리업,멍냥스쿨,부천시,소사본동,경기 부천시 호현로 410 2층,경기도 부천시 소사본동 175-17,2층,0507-1482-5885,07:30~19:30,휴무,휴무,"토요일,일요일",323105093058_1.jpeg,20221030,37.4742883542,126.7922153815
동물미용업,뽀독,시흥시,정왕동,경기도 시흥시 정왕천로 438 (정왕동),경기도 시흥시 정왕동 1500-12번지,,0507-1469-0190,09:30~20:00,09:30~20:00,09:30~20:00,수요일,313115064090_1.jpeg,20221118,37.3461054246,126.7540404648
동물미용업,만두네살롱,파주시,동패동,경기도 파주시 와석순환로192번길 14-3 102호,경기도 파주시 동패동 1822-7,1층,***-****-****,09:30~19:00,09:30~19:00,09:30~19:00,연중무휴,313120058086_1.jpeg,20221031,37.7154772792,126.740220634
동물미용업,피플앤독,안산시 단원구,고잔동,경기도 안산시 단원구 광덕3로 135-10 103호 1F 피플앤독,경기도 안산시 단원구 고잔동 705-9번지 103호 1F 피플앤독,,0507-1414-4987,10:00~21:00,10:00~21:00,10:00~21:00,연중무휴,313109273007_1.jpeg,20221109,37.3135684121,126.8281902567
동물미용업,꾸러기 펫,광주시,송정동,경기도 광주시 중앙로319번길 4 선영빌딩 1층,경기도 광주시 송정동 298-46번지,1층,031-769-0327,10:00~22:00,,10:00~22:00,,313125055012_1.jpeg,20221114,37.4282612683,127.2578741408
동물위탁관리업,장수 애견 호텔,오산시,오산동,경기도 오산시 성호대로 26 (오산동),경기도 오산시 오산동 614-28 1층,,031-373-0775,10:00~20:00,10:00~19:00,휴무,일요일,323114052011_1.jpeg,20221105,37.1492292939,127.0640419501
동물위탁관리업,응답하라멍멍이들,안양시 만안구,박달동,경기도 안양시 만안구 박달로 501 1층 응답하라멍멍이들,경기도 안양시 만안구 박달동 100-22 1층 응답하라멍멍이들,,031-448-2111,11:00~19:00,11:00~19:00,11:00~19:00,연중무휴,323104163001_1.jpeg,20221205,37.4027183451,126.9082709748
동물미용업,쁘띠펫살롱,부천시,중동,"경기도 부천시 소향로 149, 필레오트윈파크2동 107호 (중동)",경기도 부천시 중동 1160-3 필레오트윈파크,1층,0507-1316-7568,10:00~20:00,10:00~20:00,휴무,일요일,313105090098_1.jpeg,20221108,37.5021760657,126.7641773609
동물위탁관리업,내곁에 동물병원,의정부시,민락동,경기도 의정부시 민락동 803-2,"경기도 의정부시 민락로 195 중흥S-클래스 트와이스 113호, 114호",1층,031-852-7582,10:00~20:00,10:00~20:00,10:00~20:00,연중무휴,323103071015_1.jpeg,20221205,37.7434230674,127.1004881873
동물미용업,THE 예쁘개,수원시 장안구,영화동,"경기도 수원시 장안구 장안로 23-1, 1층 일부 (영화동)",경기도 수원시 장안구 영화동 424-18 1층 일부,,031-258-7644,10:00~19:00,10:00~19:00,휴무,일요일,313101158015_1.jpeg,20221031,37.2870774618,127.0058367341
동물미용업,김S 동물병원,고양시 일산동구,정발산동,경기도 고양시 일산동구 무궁화로93번길 6-10 1층,경기도 고양시 일산동구 정발산동 702-4,1층,031-916-7509,10:00~18:00,10:00~17:00,휴무일,일요일,313110353032_1.jpeg,20221108,37.6667464666,126.7736673823
동물미용업,운정힐링동물병원,파주시,야당동,경기도 파주시 와석순환로 70 신운정프라자2,경기도 파주시 야당동 1006-7 신운정프라자2,1층,031-8071-0075,09:30~20:00,09:30~20:00,09:30~20:00,연중무휴,313120058072_1.jpeg,20221024,37.7104839199,126.7514806398
동물위탁관리업,펫프렌즈,평택시,지산동,"경기도 평택시 송탄로 422, 1층 (지산동)",경기도 평택시 지산동 758-60,,0507-1317-7955,09:30~19:30,휴무,휴무,"토요일, 일요일",323107056046_1.jpeg,20221029,37.0812312173,127.0580636382
동물미용업,온담동물의료센터,안산시 단원구,원곡동,경기도 안산시 단원구 원선1로 9 센트럴포레상가1층 온담동물의료센터,경기도 안산시 단원구 원곡동 842-1번지,,031-362-4097,10:00~21:00,10:00~20:00,10:00~18:00,목요일,313109278017_1.jpeg,20221103,37.3244083452,126.8011068006
동물위탁관리업,해든동물의료센터,양주시,광사동,경기도 양주시 부흥로 1938,경기도 양주시 광사동 652-1번지,2층,031-848-9111,00:00~24:00,00:00~24:00,00:00~24:00,,323126052030_1.jpeg,20220830,37.7949277108,127.0781419351
동물미용업,아름다운동물병원,부천시,상동,"경기도 부천시 상일로 100 (상동, 송내부건프라자)",경기도 부천시 상동 401-1,1층,032-325-7588,10:00~19:00,10:00~18:00,휴무,일요일,313105091003_1.jpeg,20221031,37.4913000839,126.7532096933
동물미용업,사랑해줄 개,의정부시,가능동,경기도 의정부시 가능동 672-55,경기도 의정부시 의정로 183 (가능동),1층,031-879-7900,10:00~21:00,10:00~21:00,10:00~21:00,연중무휴,313103068079_1.jpeg,20221123,37.7492366271,127.0341997329
동물미용업,캣살롱코코,시흥시,장곡동,"경기도 시흥시 인선길 39, B동 2층 209호 (장곡동, 엘에이치17단지)",경기도 시흥시 장곡동 355-12,2층,***-****-****,10:00~20:00,10:00~20:00,10:00~20:00,연중무휴,313115071042_1.jpeg,20221109,37.3762886636,126.7840903194
동물미용업,삼성동물병원,안산시 단원구,원곡동,경기도 안산시 단원구 원선로 57,경기도 안산시 단원구 원곡동 826-11번지,,031-494-1119,09:00~20:00,09:00~18:00,09:00~12:00,연중무휴,313109276018_1.jpeg,20221103,37.3297841139,126.7986640157
동물미용업,스위프트살롱,하남시,망월동,경기도 하남시 미사대로 430,경기도 하남시 망월동 1147-2번지,211호,***-****-****,10:00~20:00,10:00~20:00,10:00~20:00,,313118062062_1.jpeg,20221118,37.5654740638,127.1983002032
동물위탁관리업,동네강아지,양주시,광적면,경기 양주시 광적면 가래비11길 29 101호 동네강아지,경기도 양주시 광적면 가납리 847-1 101호 동네강아지,1층,0507-1371-7217,10:00~19:00,10:00~19:00,10:00~19:00,월요일,323126033026_1.jpeg,20221028,37.8247037226,126.9823774454
동물미용업,위드미도그,남양주시,별내면,경기도 남양주시 별내면 청학로 114 청학부동산 2층,경기도 남양주시 청학리 473-10,2층,0507-1320-3059,11:00~19:00,11:00~19:00,,"월요일,일요일",313113031103_1.jpeg,20221026,37.7083540505,127.1145060989
동물미용업,바나개,하남시,망월동,경기도 하남시 미사강변한강로158번안길 9,경기도 하남시 망월동 849-4번지,,031-791-2289,10:00~20:00,10:00~20:00,10:00~20:00,수요일,313118063039_1.jpeg,20221116,37.5760706158,127.1900468712
동물위탁관리업,디지클럽,양주시,고읍동,경기도 양주시 고덕로355번길 23,경기도 양주시 고읍동 112번지,1층,031-856-1112,10:00~22:00,10:00~24:00,10:00~24:00,,323126052029_1.jpeg,20220830,37.8036341927,127.0780810571
동물미용업,부천준동물병원,부천시,중동,"경기도 부천시 신흥로 230, 두리 프라자 1층 (중동)",경기도 부천시 중동 1062-1 두리 프라자,1층,032-322-7595,10:00~20:00,10:00~18:00,,일요일예약진료,313105090089_1.jpeg,20221121,37.5043419208,126.7762732938
동물위탁관리업,함께냥 오산본점,오산시,수청동,"경기도 오산시 내삼미로80번길 14, 1층 (수청동)",경기도 오산시 수청동 628-3,,0507-1343-2296,10:00~19:00,10:00~19:00,10:00~19:00,월요일,323114054018_1.jpeg,20221030,37.16905433,127.0673185174
동물미용업,댕댕몽,남양주시,별내동,경기 남양주시 불암로109번길 2 204호,경기도 남양주시 별내동 1100-3,2층,0507-1310-8793,10:00~20:00,10:00~20:00,10:00~20:00,,313113057024_1.jpeg,20221124,37.6508934382,127.1115838133
동물미용업,퍼피몽,용인시 기흥구,상하동,경기도 용인시 기흥구 강남동로 100번길 7,경기도 용인시 기흥구 상하동 635-2번지,,031-274-4730,10:00~19:00,10:00~19:00,,일요일,313119260049_1.jpeg,20221205,37.2726983385,127.1373120251
동물위탁관리업,로로동물병원,김포시,장기동,경기도 김포시 김포한강2로 103 우남상가 101호,,,031-988-8916,10:00~19:30,10:00~18:30,,일요일,323123056003_1.jpeg,20221025,37.6384560019,126.6726946517
동물미용업,에이벨,화성시,남양읍,경기도 화성시 남양읍 남이로15번길 65-11,경기도 화성시 남양읍 수화리 708,,0507-1439-1590,10:00~18:00,10:00~18:00,10:00~18:00,연중무휴,313124015010_1.jpeg,20221120,37.2504752357,126.8225040275
동물미용업,으나펫,하남시,망월동,경기도 하남시 미사강변남로 131 206호,경기도 하남시 망월동 1138번지,,***-****-****,10:00~20:00,10:00~20:00,10:00~20:00,화요일,313118062054_1.jpeg,20221118,37.5625379529,127.1956851317
동물위탁관리업,똥강쥐,의정부시,금오동,경기도 의정부시 금오동 344-17 금오2차 신도브래뉴 업,"경기도 의정부시 동일로 660, 상가B동 1층 (금오동, 금오2차 신도브래뉴 업)",1층,031-840-1002,10:00~20:00,10:00~20:00,10:00~20:00,연중무휴,,,37.7471435957,127.0546785496
동물위탁관리업,한마음 애견용품,용인시 수지구,풍덕천동,경기도 용인시 수지구 풍덕천로 113 (풍덕천동),경기도 용인시 수지구 풍덕천동 1075-4번지,1층,031-265-7582,09:00~20:00,09:00~18:00,,일요일,323119352087_1.jpeg,20221122,37.3225677446,127.0942392217
동물위탁관리업,뽀독,부천시,소사본동,경기도 부천시 소삼로 47-1 푸르지오 아파트 상가 125호,경기도 부천시 소사본동 133-12 푸르지오 아파트 상가 125호,1층,032-346-0988,10:00~18:00,10:00~18:00,10:00~19:00,연중무휴,323105093045_1.jpeg,20221028,37.4794811048,126.7969053652
동물미용업,새봄동물병원,수원시 영통구,영통동,경기도 수원시 영통구 봉영로 1569 뉴월드프라자 121호,경기도 수원시 영통구 영통동 960-3 NEW WORLD PLAZA,,031-205-9975,10:00~17:00,10:00~16:00,휴무,일요일,313101466030_1.jpeg,20221205,37.2520691395,127.0710390017
동물미용업,김동물병원,안산시 상록구,성포동,경기도 안산시 상록구 화랑로 501,경기도 안산시 상록구 성포동 583-5번지,,031-480-4474,,,,,313109162027_1.jpeg,20221026,37.3208852591,126.843835773
동물미용업,아이러브독,평택시,팽성읍,"경기도 평택시 팽성읍 안정순환로 253, 1층",경기도 평택시 팽성읍 안정리 165-36,1층,0507-1372-0689,10:00~20:00,10:00~20:00,10:00~20:00,연중무휴,313107011095_1.jpeg,20221026,36.9607691862,127.0498978788
동물미용업,부천 24시 SKY 동물병원,부천시,중동,경기 부천시 길주로 234 힐스에비뉴 상가 2층 2007호,경기도 부천시 중동 1301 ,2층,032-323-7579,00:00~24:00,00:00~24:00,00:00~24:00,연중무휴,313105090094_1.jpeg,20221026,37.5032013091,126.7681610448
동물위탁관리업,헬로퍼피,파주시,야당동,경기 파주시 경의로 1108 월드타워7 202호,경기도 파주시 야당동 1074,2층,031-944-8580,10:00~19:00,10:00~19:00,휴무,일요일,323120058007_1.jpeg,20221111,37.7161722057,126.7602052437
동물미용업,dog조아,남양주시,진건읍,경기 남양주시 진건읍 사릉로 424 유성상가 1층,경기도 남양주시 용정리 777-1,1층,0507-1419-1219,10:00~14:00,10:00~20:00,10:00~20:00,,313113014075_1.jpeg,20221120,37.6569422146,127.1776708696
동물미용업,the 예쁘개,고양시 일산동구,정발산동,경기도 고양시 일산동구 일산로441번길 26-20 102호 the 예쁘개,경기도 고양시 일산동구 정발산동 1150-15,1층,0507-1340-1150,10:00~19:00,정보없음,휴무일,일요일,313110353024_1.jpeg,20221108,37.6728899396,126.7760228056
동물위탁관리업,이쁘개 이쁘개,남양주시,화도읍,경기 남양주시 화도읍 비룡로33번안길 8 1층,경기도 남양주시 화도읍 마석우리 520-3,1층,0507-1498-6668,09:30~19:00,09:30~19:00,09:30~19:00,월요일,323113013002_1.jpeg,20221123,37.6546170781,127.2999377728
동물미용업,코즈몽,고양시 덕양구,삼송동,경기도 고양시 덕양구 신도2길 106 102호,경기도 고양시 덕양구 삼송동 318-4,1층,***-****-****,10:00~19:00,10:00~19:00,10:00~19:00,월요일,313110170061_1.jpeg,20221114,37.6506322593,126.8900987495
동물미용업,아이러브강아지,안양시 만안구,박달동,경기도 안양시 만안구 박달로 479,경기도 안양시 만안구 박달동 137-7,,031-465-8259,11:00~20:00,11:00~20:00,,일요일,313104164004_1.jpeg,20221205,37.4026055968,126.905560181
동물미용업,텐시퍼피,고양시 일산서구,덕이동,경기도 고양시 일산서구 하이파크1로 77 하이파크스퀘어 102호,경기도 고양시 일산서구 덕이동 1604,1층,0507-1364-1098,10:00~20:00,10:00~20:00,10:00~20:00,연중무휴,313110459022_1.jpeg,20221101,37.6965898305,126.7564184626
동물미용업,윤퍼피살롱,동두천시,지행동,경기 동두천시 지행로 100,경기도 동두천시 지행동 285-1,1층,031-858-2253,정보없음,정보없음,정보없음,정보없음,313108056018_1.jpeg,20221205,37.8923766079,127.0583430359
